text,label,label_id,is_pseudo
"— 102 —
— STAAT EN SLAVERNIJ —
­samenleving in elkaar zat. Er bestond een sociale hiërarchie: ten eerste de 
blanke bovenlaag, ten tweede Creolen, ten derde Chinezen, ten vierde 
andere ­contractarbeiders (Hindostanen, Javanen), en als vijfde en laatste 
marrons. Wat deed je in zo’n hiërarchische samenleving? Er werd ontzet­
tend gediscrimineerd naar beneden toe. Dus in mijn familie heerste in de 
jaren vijftig ook nog altijd zo’n koloniale mentaliteit, waarin gediscrimi­
neerd werd naar laagopgeleide mensen. Door thuis verplicht Nederlands 
te praten, de taal van de koloniale heerser en door goede educatie probeer­
de mijn creoolse familie zoveel mogelijk te lijken op de blanke bovenlaag. Er was toen geen enkele reden om je te verdiepen in de slavernij; men 
schaamde zich ervoor.’13 
Het waren vooral de eerste generatie-migranten bij wie intern racisme 
en het zogenoemde ‘whitepassing’ de norm werd. Zij zagen dit als de 
enige manier om een succesvol leven te leiden in Nederland. De emigratie 
heeft ook schaamte met zich meegebracht tegenover degenen die bleven 
en heeft ervaringen opgeleverd als ‘dubbelbloed’, wat betekent dat men 
vaak in beide landen (van herkomst en van aankomst) het gevoel heeft ‘er 
niet helemaal bij te horen’. De kinderen van de eerste generatie migranten 
zijn daarentegen vaker de verbinding met hun wortels gaan zoeken en 
eisen nu meer zichtbaarheid voor hun verleden (‘Ik wil bijdragen aan het 
terugdringen van de koloniale amnesie van Nederland en ruimte geven 
aan de verhalen van mijn verzwegen familiegeschiedenis’).",UNLABELED,-1,False
"— 106 —
Rose Mary Allen
Methode: orale geschiedenis
Heel lang zijn historici uitgegaan van geschreven bronnen om de geschiedenis 
te reconstrueren. Vanaf de tweede helft van de vorige eeuw heeft een breed 
scala van academische disciplines de betekenis en waarde van orale 
geschiedenis erkend als een manier om de stemmen en herinneringen van 
individuen en gemeen­schap­pen te achterhalen, weer te geven en te inter­
preteren. Deze methode geeft letterlijk en figuurlijk een stem aan degenen 
die ontbreken in de dominante geschied­schrij­ving. Ook steeds meer musea, 
bibliotheken, buurtgemeenschappen, kerken, vakbonden en andere groepen 
maken gebruik van wat er bekend is aan mondeling overgeleverde geschiedenis. Orale geschiedenis is een methode die orale getuigenissen en orale traditie als 
historisch bewijs vastlegt. Het stamt uit een culturele traditie om informatie die 
van belang is voor een volk mondeling van generatie op generatie door te geven. Voornamelijk in orale culturen – waar het schrift lang onbekend was – werden en 
worden genealogie, etiologische verhalen, mythen, liederen, spreekwoorden, 
gebeden, gedichten, toneel en raadsels verbaal doorgegeven. Denk aan de 
odo’s (spreekwoorden en gezegden) van de marrons en Afro-Surinamers die op 
kern­achtige wijze de eigen geschiedenis weergeven; de guritan, de volkspoëzie 
in Zuid-Sumatra; de verhalen bij wayang kulit (het poppenspel) uit Java en Bali; 
de kantika di makamba, traditionele werkliederen op Curaçao en Bonaire en hun 
soortgenoot shanties songs op de Bovenwindse eilanden. Ze worden daarom 
ook wel beschouwd als de oudste vorm van historisch onderzoek, die reeds 
voor de op het geschreven woord gebaseerde historio­grafie bestond. Sinds 
2003 heeft de Unesco bijzondere aandacht voor deze orale bronnen als 
immaterieel cultureel erfgoed, waardoor zij steeds meer worden beschermd en 
de kennis en het bewustzijn ervan wordt vergroot.",UNLABELED,-1,False
"Bij het orale geschiedenisonderzoek neemt het gesprek de vorm aan van een 
interview, waarbij de interviewers de vertellers de ruimte geven om over hun 
leven, herinneringen en ervaringen te praten. Het gaat vooral om historische 
thema’s die vaak onderbelicht zijn gebleven. Een punt waar tegenwoordig veel 
aandacht aan wordt besteed door orale historici is de rol van trauma’s in een 
levensverhaal. Naast het vastleggen van onbekende of verwaar­loosde 
herinneringen als bronnen voor de geschiedschrijving, kunnen deze bronnen",UNLABELED,-1,False
"Aan voeding en levensomstandig­
heden werden minimumeisen gesteld, het ongelimiteerde straffen werd 
aan banden gelegd, verkoop of verplaatsing van slaafgemaakten werd 
bemoeilijkt en kerstening aangemoedigd. Op Curaçao was bekering tot 
het katholicisme overigens al in de achttiende eeuw begonnen, in tegen­
stelling tot Suriname, waar de protestante Herrnhutters al enkele decen­
nia voor de afschaffing van de slavernij op de plantages werden toegelaten. Het zou het voortbestaan van in slavernij gevormde Afro-Amerikaanse 
religies, talen en culturen in Suriname en op de eilanden niet bedreigen. Deze maatregelen werden in Suriname genomen in de hoop de bevol­
kingsafname af te remmen. In zowel Suriname als op Curaçao hadden ze 
tot doel om opstanden te voorkomen en uiteindelijk, na de afschaffing van 
de slavernij, een op Europese waarden gebaseerde cultuur en economie 
met bijbehorend arbeidsethos te bewerkstelligen.",UNLABELED,-1,False
"In Zuid-Afrika zijn onder meer wiskundige analyses gemaakt van het menselijk 
skelet, biomoleculaire analyses gericht op het bestuderen van volksverhuizingen 
en studies van rotstekeningen gemaakt door ontsnapte slaafgemaakten die een 
guerrillaverzet voerden. Inmiddels is er in Indonesië ook enig archeologisch werk 
verricht, waaronder een landschaps­studie naar sociale controle op een plantage 
op de Banda-eilanden.1
Dit soort archeologisch onderzoek biedt een verrassende inkijk in de levens 
van slaafgemaakten, die uit andere bronnen vaak niet voorhanden is. Toch zijn er 
ook tekortkomingen. Die hebben vooral te maken met de (neo)koloniale aspecten 
van een discipline die vaak geen rekening houdt met lokale afstammelingen en 
oorspronkelijke gemeenschappen. Op Sint-Eustatius bijvoor­beeld werden in 2021",UNLABELED,-1,False
"— 13 —
— INLEIDING —
tijd voor nodig. Het vormt wel de opstap naar verder onderzoek. Staat 
en slavernij geeft op wetenschappelijk verantwoorde en toegankelijke wijze 
­duiding aan de bestaande kennis en draagt bij aan de reflectie die nodig is 
voor verdere kennisvorming en voor het creëren van mogelijke vormen 
van herstel en heling. Het kan zodoende dienen als een kompas voor 
samenleving, politiek en wetenschap. De volgende vragen staan in Staat en slavernij centraal:
–	Wat waren de sociaaleconomische, politieke en maatschappelijke 
omstandigheden en de gevolgen van de betrokkenheid van de (voor­
lopers van) Nederlandse staat en samenleving bij het koloniale 
­slavernijverleden en de doorwerking, zowel in Nederland als in 
de gekoloniseerde samenlevingen? –	Hoe is daar in het verleden en het heden op gereageerd en mee omge­
gaan door verschillende betrokkenen, zoals slaafgemaakten, bestuur­
ders, ondernemers en anderen in de gekoloniseerde samenlevingen? –	Hoe kan ten aanzien van deze geschiedenissen en hun doorwerkingen 
ruimte ontstaan voor herstel en heling? ◼◼ ◼◼  Een nieuwe blik
Het Nederlandse koloniale slavernijverleden heeft decennialang in de 
marges van het publieke domein verkeerd, hoewel het van grote betekenis 
was voor de diverse gemeenschappen van nazaten. Momenteel staat het in 
het brandpunt van de belangstelling. Dit boek bouwt voort op verschillen­
de projecten die dit thema bij een groter publiek en tevens bij de rijks­
overheid onder de aandacht hebben gebracht, zoals het hoofdstuk van 
Nancy Jouwe laat zien.",UNLABELED,-1,False
"— 130 —
— STAAT EN SLAVERNIJ —
Alleen waar de maatschappij op hare natuurlijke grond­
slagen, op beginselen van vrijheid en gelijkheid is gevestigd, 
is op den duur welvaart en bloei te verwachten. Moge die 
­welvaart en bloei het lot van onze West Indische koloniën 
worden! Met des te meer ingenomenheid zal men dan steeds 
den 1 Julij 1863 als een blijde dag in Neerlands geschiedenis, 
als een gelukkig moment in ’t regeringstijdperk van Willem 
iii blijven herdenken.4
De hoop die uit deze uitspraak van de krantenredactie sprak, is helaas niet 
doorgedrongen tot het nationale Nederlandse bewustzijn en is evenmin 
werkelijkheid geworden op Nederlandse bodem. Er is ook geen bewijs dat 
de Nederlandse academische wereld en de media het op de agenda plaats­
ten. In plaats van nagedachtenis en herdenking volgden stilte en ontken­
ning. ◼ ◼◼  Erfenis
De Nederlandse eigendomsslavernij en haar langetermijneffecten delen 
veel kenmerken met de praktijken in andere koloniën in Noord- en 
Zuid-Amerika, namelijk het wrede vervoer en tot slaaf maken van Afrika­
nen, maar ook de economische uitbuiting, politieke overheersing en 
­sociale achterstelling. Alle gemeenschappen die slaafgemaakten hielden, 
hadden of ontwikkelden racistische ideologieën gebaseerd op de dagelijk­
se praktijk en filosofische geschriften. Bijvoorbeeld ideologieën die Afrika­
nen en Zwarte mensen als intellectueel inferieur, maar fysiek superieur 
definieerden (en dus geschikter om de hele dag in de brandende tropische 
zon te werken). Hoewel er in officiële documenten sprake is van een ‘emancipatiever­
klaring’, was er in de praktijk geen sprake van emancipatie. De slavernij 
werd afgeschaft bij wet, maar emancipatie houdt veel meer in dan dat.",UNLABELED,-1,False
"— 133 —
Lauren Lauret
9. De Nederlandse politiek 	
	
en slavernij in de  
	
negentiende eeuw
 
 
Met de Bataafse revolutie in 1795 werden slavenhandel en slavernij een 
vraagstuk in de landelijke politiek. In de tweede helft van de achttiende 
eeuw was de morele kritiek op slavernij prominent en publiek op de 
voorgrond getreden in de opiniepers en filosofische werken, maar tot 
veranderingen had dit nog niet geleid. In dit hoofdstuk staan de vragen 
centraal hoe de Nederlandse politiek na 1795 is omgegaan met slavernij, 
hoe historici erover hebben geschreven en welke vragen nog 
onbeantwoord zijn. ◼ ◼◼  Revolutie en restauratie, 1795-1840
In april 1797 deed de radicale volksvertegenwoordiger Pieter Vreede een 
oproep in de Nationale Vergadering om in de nieuwe grondwet een verbod 
op slavenhandel en slavernij op te nemen.1 Een commissie die was inge­
steld door dezelfde Nationale Vergadering boog zich over deze vraag, 
maar adviseerde om niets daarover vast te leggen. Het behoud van de over­
gebleven koloniën, met name Suriname, Curaçao, de Goudkust en delen 
van Nederlands-Indië, zou in gevaar komen wegens gebrek aan kolonisten 
om daar de orde te bewaren en de grond te bewerken na de afschaffing. Bovendien stond de onrust die was ontstaan op Santo Domingo na de 
Franse afschaffing van slavernij (1794) iedereen nog helder voor ogen. Nadelige economische gevolgen kon de jonge Bataafse Republiek niet 
­dragen. Ondanks de morele bezwaren tegen slavernij leidden deze prakti­
sche bezwaren ertoe dat het nieuwe grondwetsontwerp voor de Bataafse 
Republiek het onderwerp slavernij onbesproken liet. Een jaar na zijn 
oproep was Vreede betrokken bij de succesvolle campagne om het nieuwe 
grondwetsontwerp af te keuren.",UNLABELED,-1,False
"— 134 —
— STAAT EN SLAVERNIJ —
­‘vrijheid, gelijkheid en broederschap’ bleek niet van toepassing op de 
slaafgemaakten in de Bataafse overzeese gebiedsdelen. Met de overgang naar het Verenigd Koninkrijk der Nederlanden werd 
in de grondwet van 1815 bepaald dat niet meer de Staten-Generaal, maar 
koning Willem i het opperbestuur genoot over de koloniën. Hij had 
­grootse plannen met deze gebieden, daarbij gesteund door de macht die 
de grondwet hem toebedeelde en het snelle herstel van de Nederlandse 
­slavenkoloniën en slavernijgerelateerde industrieën na de napoleontische 
oorlogen. Na het verlies van een groot deel van het koloniale wereldrijk 
behoorde Nederland vanaf het begin van de negentiende eeuw niet 
meer tot de grootste slavenhoudende staten in de wereld, maar de slaven­
houdende plantages waren nog wel van economisch belang voor de staat 
en de ondernemers. Recent onderzoek naar de oprichting van De Neder­
landsche Bank wees bijvoorbeeld uit dat het startkapitaal waarmee de 
oprichting van dat instituut mogelijk werd gemaakt deels afkomstig was 
van ondernemers met directe belangen in de plantageslavernij. Verder 
steeg de ­consumptie van katoen, indigo, suiker en koffie, hoewel de 
publieke ­opinie zich tegen slavernij had gekeerd. Willem i wilde dat de 
staatskas daarvan profiteerde en stuurde wetsvoorstellen naar de Tweede 
Kamer voor verhoogde accijnzen op koffie en suiker. Ondanks pogingen 
van Amsterdamse handelshuizen om dat wetsvoorstel in de kiem te smo­
ren vanwege teruglopende winstgevendheid, stemden de Tweede en Eer­
ste Kamer in met de accijnsverhoging. Door Britse internationale druk was 
de afschaffing van de slavenhandel opgelegd. Slavenhouders beseften dat 
zij lippendienst konden bewijzen aan de abolitionistische zaak door de 
afschaffing van de slavenhandel stilzwijgend te accepteren: die stond 
immers het gebruik van slavernij als productiewijze niet in de weg.2
Als opperbestuurder van de koloniën vond Willem i een gelijk­
gestemde ziel en trouwe dienaar in de militair Johannes van den Bosch: 
beide mannen ontwikkelden een allesomvattende visie op koloniaal 
bestuur die het lot van vele slaafgemaakten en lokale boeren bezegelde.3 
Van den Bosch had gediend in Nederlands-Indië en werd in 1827 benoemd 
als ­commissaris-generaal van Suriname en de Antillen, met als opdracht 
het bestuur grondig te herzien.",UNLABELED,-1,False
"— 14 —
— STAAT EN SLAVERNIJ —
­december 2022 een onafhankelijk onderzoek aan naar de rol van het 
Huis Oranje-Nassau in de koloniale en postkoloniale geschiedenis. Deze onderzoeken zijn midden in de Nederlandse samenleving te 
plaatsen. Ze zijn een gevolg van en geven mede vorm aan discussies over 
de viering van Sinterklaas en de rol van Piet daarin, het gebruik van de 
Gouden Koets, de opkomst van Keti Koti-tafels, de Black Lives Matter-be­
weging in Nederland, de toeslagenaffaire, racisme en etnisch profileren. Het Nederlandse koloniale slavernijverleden is dus zeker niet alleen 
geschiedenis. Ook in de Caribische delen van het Nederlandse Koninkrijk 
wordt het slavernijverleden bevraagd, zoals tijdens de jaarlijkse Tula-­
herdenking op Curaçao en als onderdeel van de toenemende discussies 
rondom herstelbetaling op Curaçao, Aruba en Sint-Maarten en in Surina­
me. Daar is een decennialang proces aan voorafgegaan waarin het 
slavernij­verleden en de doorwerking daarvan in Nederland, de Caribische 
eilanden, Suriname en Indonesië in politieke en maatschappelijke zin 
onder de aandacht is gebracht. De afgelopen jaren zijn al deze thema’s 
door ­persoonlijk betrokkenen bij dat verleden en hun medestanders 
nadrukkelijk op de agenda van de Nederlandse staat gezet. Op 19 decem­
ber 2022 bood het kabinet publiekelijk excuses aan voor het handelen van 
de Nederlandse staat in het verleden. Postuum aan alle slaafgemaakten die 
wereldwijd onder dat handelen hebben geleden, aan hun dochters en 
zonen, en aan al hun nazaten tot in het hier en nu. Het ‘voorwerk’ dat in de afgelopen decennia is verzet, is met name in 
het tijdperk na de excuses onverminderd relevant vanwege het gevaar 
dat in de huidige stroomversnelling belangrijke inzichten over het hoofd 
worden gezien, of dat dadendrang wordt gebaseerd op eenzijdige of 
oppervlakkige denkbeelden.",UNLABELED,-1,False
