text,label,label_id,is_pseudo
"Kandidaten met een ondersteuningsbehoefte
Ook leerlingen met een beperking, ziekte of handicap moeten onderwijs kunnen volgen. Daarbij hoort dat zij toetsen en examens kunnen maken, waarbij rekening is gehouden  
met hun beperking, met behoud van de toets- of exameneisen. Vanuit het CvTE bieden we de kaders aan waarbinnen scholen en instellingen zelf  
aanpassingen mogen doen. Ook bieden we ondersteuning bij het vinden van oplossingen 
in complexe situaties. De inzet van ondersteuning of van een hulpmiddel en het leveren 
van maatwerk gebeurt in het po, vo, mbo en bij de Staatsexamens Nt2. In onderstaande 
tabel is het aantal vragen van scholen aan het CvTE over de examinering van kandidaten 
met een ondersteuningsbehoefte per sector weergegeven. TABEL 16	 AANTAL VRAGEN OVER KANDIDATEN MET EEN ONDERSTEUNINGSBEHOEFTE
sector
aantal 
po
5
vo
588
mbo
218
totaal 
811",Modern_Racism_Inequality,2,False
"Verdere visievorming over de 
kwaliteit van de kinderopvang zal de komende tijd meer 
invulling krijgen en naar verwachting zal de Tweede Kamer 
in het voorjaar nader over worden geïnformeerd. Hierbij 
wordt ook gekeken naar de mogelijkheid van pilots en voor 
welke kwaliteitseisen deze wenselijk zouden zijn. Mogelijke 
afspraken over administratieve eisen (bewaarplicht) 
worden meegenomen in het vervolgtraject
218
Tweede Kamer, vergaderjaar 2022–2023, 36 360 XV, nr. 1",Modern_Racism_Inequality,2,False
"Pagina 4 van 6 
 
Directie Wetgeving en 
Juridische Zaken 
Juridische Zaken en 
Wetgevingsbeleid  
Datum 
10 maart 2023 
Ons kenmerk 
4538724 
 
 
 
Het CPT beveelt aan dat gedetineerde vreemdelingen worden gevraagd 
schriftelijk te bevestigen dat zij over hun rechten zijn geïnformeerd.10 Dit 
wordt niet nodig geacht en beschouwd als een onnodige formalisatie die 
in de praktijk kan leiden tot ingewikkelde of onwenselijke juridische 
vragen.  
Het CPT beveelt aan dat wanneer het nodig wordt geacht gedetineerde 
personen in afzonderingsruimtes onder videobewaking te plaatsen, ervoor 
te zorgen dat hun privacy wordt beschermd wanneer zij gebruik maken 
van een toilet, bijvoorbeeld door het beeld van de toiletruimte te 
pixeleren.11 Deze aanbeveling wordt niet opgevolgd. Uit 
veiligheidsoverwegingen blijft zicht te allen tijde noodzakelijk om het 
welzijn van de gedetineerde te waarborgen.  
Het CPT moedigt aan meer tijd en activiteiten buiten cel mogelijk te 
maken, met name in de avonduren.12 Nederland voldoet met 43 uur per 
week aan activiteiten buiten cel ruimschoots aan de internationale normen 
en richtlijnen. Mede gelet op een verantwoorde afweging tussen 
beschikbaar personeel en middelen, wordt er geen reden gezien voor 
verruiming. Daarnaast kunnen gedetineerden op basis van goed gedrag 
gepromoveerd worden naar het plusprogramma. Indien aan alle 
gedetineerden extra uren buiten cel wordt aangeboden, doet dit afbreuk 
aan de waarde van het plusprogramma en de doelstellingen van de Wet 
Straffen en Beschermen.  
Het CPT beveelt aan af te zien van het gebruik van veiligheidsbedden in 
de gevangenis en deze uit alle gevangenisinrichtingen te verwijderen.13 
Afschaffing van het veiligheidsbed wordt niet wenselijk geacht. Het 
veiligheidsbed wordt zeer zelden ingezet en kan in uitzonderlijke situaties 
de enige manier zijn om een gedetineerde en anderen te beschermen. Toepassing wordt secuur afgewogen en is een met veel waarborgen 
omkleed proces.",Modern_Racism_Inequality,2,False
"ID
Omschrijving
Datum/Vindplaats
Stand van zaken
1806
Motie-Stoffer/Maatoug over het monitoren 
van de armoede- en schuldenproblematiek 
als gevolg van de energieprijzen
Kamerstukken II, 2021-2022, 
36 064, nr. 8
Het CBS zal naar verwachting in november de monitor 
energiearmoede uitbrengen. De minister van EK heeft 
toegezegd, dat deze met appreciatie van het kabinet aan 
de Kamer aangeboden zal worden. In september start TNO 
een kennis- en ondersteuningsprogramma 
energiearmoede in opdracht van EZK, BZK, SZW en een 
aantal provincies
1807
Motie-Eerdmans/Omtzigt over een breed 
onderzoek naar de financiële risico’s van 
inflatie voor middeninkomens
Kamerstukken II, 2021-2022, 
36 064, nr. 9
Deze motie wordt in vierhoekverband opgepakt, zie ook 
motie 1837
1809
Motie-Maatoug/Kathmann over 
onderzoeken in hoeverre het geheel van de 
sociale zekerheid en de instrumenten tegen 
een volgende crisis opgewassen zijn
Kamerstukken II, 2021-2022, 
35 925, nr. 55
Er wordt gewerkt aan een brief voor de Kamer waarin we 
nader ingaan op onze sociale zekerheid in crisistijd. De brief 
is grotendeels afgerond maar vergt nog nadere interne en 
externe afstemming. Verzending staat gepland voor maart 
2023
1810
Gewijzigde motie-Podt inzake dat een deel 
van het participatiebudget overgeheveld is 
naar het gemeentefonds
Kamerstukken II, 2021-2022, 
35 394, nr. 44
Gevraagd is om periodieke informatie aan de Kamer t/m 
eind 2025. Planning: voorjaar 2023
1817
Motie-Aartsen over voorstellen om 
werkgerelateerde aspecten van het 
inburgeringstraject meer te richten op 
vrouwelijke nieuwkomers
Kamerstukken II, 2022-2023, 
32 824 nr.",Modern_Racism_Inequality,2,False
"In 2022 is de MIVD samen met de AIVD gestart met het inrichten van een 
gemeenschappelijk compliancestelsel voor beide diensten. De diensten werken 
immers beiden volgens dezelfde wet en leggen verantwoording af aan dezelfde 
toezichthouder. Deze ontwikkelingen leiden tot een grotere mate van bewustzijn en het 
belang van compliant werken binnen de organisatie. Dit vereist echter 
ook dat er een interne rapportagestructuur is waarmee verantwoording 
kan worden afgelegd over het compliant werken. In 2022 is gestart met 
het inrichten van een rapportagestructuur. Verbetering van de informatie-
voorziening van de MIVD is een onderdeel van de data-strategie. De MIVD ontwikkelt zich tot een datagedreven organisatie. Voor de 
compliancefunctie betekent dit dat zich moet bekwamen in het vakgebied 
van datacompliance. Hier is in 2022 een start mee gemaakt en zal de 
komende periode verder uitgewerkt worden. Incident-en risicomanagement
Op verzoek van de CTIVD is een ‘protocol incidentmeldingen’ tot stand 
gekomen met de CTIVD, AIVD en MIVD over de wijze waarop incidenten 
worden behandeld en afgehandeld met en door de toezichthouder.",Modern_Racism_Inequality,2,False
"tz_OCW_2022_82 De minister zegt toe te verkennen in 
hoeverre raden van toezicht betrokken kunnen worden bij 
de leercultuur. Debat [27-06-2022] - Slotwet, 
Jaarverslag en Staat van het 
Onderwijs 2021
In het voorjaar van 2023 wordt de Tweede Kamer 
per brief geïnformeerd. tz_OCW_2022_99 De Tweede Kamer wordt binnenkort 
geïnformeerd over de monitoring van de beleidsagenda 
tegen onderwijssegregatie. Debat [27-06-2022] - Slotwet, 
Jaarverslag en Staat van het 
Onderwijs 2021
De Tweede Kamer wordt hier in het voorjaar van 
2023 over geïnformeerd in de brief over 
segregatie. tz_OCW_2022_98 In de brief over kansengelijkheid zal de 
minister ook ingaan of keuzevrijheid tot meer segregatie leidt 
(inzake Meer Ruimte voor Nieuwe Scholen). Debat [27-06-2022] - Slotwet, 
Jaarverslag en Staat van het 
Onderwijs 2021
De brede brief over kansengelijkheid wordt in het 
voorjaar van 2023 naar de Tweede Kamer 
verstuurd. tz_OCW_2022_112 Betreffende welke wetenschappelijke 
principes het beste werken in welke methode: Na de zomer 
komt de minister hierop terug bij de evaluatie van de gratis 
schoolboeken. Debat [29-06-2022] - 
Tweeminutendebat Masterplan 
basisvaardigheden (CD 14/6)
Voor de zomer van 2023 ontvangt de Tweede 
Kamer een visiebrief over leermiddelen, met een 
aanpak om de marktwerking te verbeteren en de 
inzet van kwalitatief goed lesmateriaal te 
bevorderen. TZ202211-298 De minister komt zo snel mogelijk met een 
voorstel naar de Tweede Kamer voor een tijdelijke 
onderwijsvorm en de onderwijshuisvesting. Debat [30-11-2022] - 
Commissiedebat Onderwijs aan 
vluchtelingen po/vo/mbo/ho
De Tweede Kamer wordt voorjaar 2023 
geïnformeerd over deze toezegging.",Modern_Racism_Inequality,2,False
"van het EU-rechtsstaatsinstrumentarium. Dankzij deze inzet is het gelukt om 
de ontvangst van EU-middelen uit het Herstelfonds door Polen en Hongarije 
te koppelen aan stevige hervormingen op het gebied van de rechtsstaat en 
is de Meerjarig Financieel Kader (MFK)-rechtsstaatsverordening voor het 
eerst en met succes toegepast tegen Hongarije. Tegelijkertijd leidde dit ook 
tot verscherpte tegenstellingen tussen EU-lidstaten en had dit impact op 
de bilaterale relaties, vooral met Hongarije. De situatie in Oekraïne heeft tot extra spanningen geleid in de Westelijke 
Balkan. Russische invloed is het meest nadrukkelijk in Servië en in de 
Bosnische deelstaat Republika Srpska. Behoud van stabiliteit, intensivering 
van de samenwerking en ondersteuning van de hervormingsagenda in 
het kader van het EU-toetredingsproces staan centraal in het EU-beleid ten 
aanzien van deze regio. Voor wat betreft EU-uitbreiding golden wederom in 2022 de uitgangspunten 
strikt, fair en betrokken en bleef vervulling van de Kopenhagencriteria 
centraal staan in het kabinetstandpunt met betrekking tot het toetredings­
proces. Met de sterk veranderende geopolitieke context meewegende, heeft 
het kabinet ingestemd met het toekennen van visumliberalisatie voor 
Kosovo, het verlenen van kandidaat-lidstaat-status aan Oekraïne en 
Moldavië. Tevens besloot het kabinet ditzelfde te doen voor Georgië, onder 
de voorwaarde dat de prioriteiten uit de opinie van de Commissie worden 
behaald. De Europese Raad (ER) besloot tevens kandidaat-lidstaat-status 
toe te kennen aan Bosnië-Herzegovina.",Modern_Racism_Inequality,2,False
"In oktober zullen
naar verwachting de eerste publiceerbare resultaten beschikbaar zijn. De
voor- en nadelen van de beschreven scenario’s zijn dus voornamelijk op
basis van een beleidsmatige inschatting. ·       Voor OCW zijn een aantal uitgangspunten belangrijk in een structureel
schoolmaaltijdenaanbod:
o   Schoolmaaltijden dragen bij aan het bevorderen van
kansengelijkheid in het onderwijs. o   Scholen moeten worden ontzorgd bij de uitvoering van
schoolmaaltijden. o   Bij het organiseren van maaltijden op school zou geen kostbare
onderwijstijd verloren moeten gaan. o   Scholen behouden vrijheid in het kiezen van een voor hen
werkbare vorm van maaltijden op school. Dit draagt bij aan het
ontlasten van onderwijspersoneel
o   Stigmatisering moet worden voorkomen. o   De school dient als vindplaats voor het schoolmaaltijdenaanbod. Stand van zaken huidig programma Schoolmaaltijden
·       Het huidige programma Schoolmaaltijden is gelanceerd op 29 maart 2023
en loopt tot en met 31 december 2023. ·       Per september 2023 doen ruim 1600 scholen mee aan het programma,
dat is meer dan 1 op de 5 scholen in Nederland.",Modern_Racism_Inequality,2,False
"Omschrijving van de motie
Vindplaats
Stand van zaken
De motie van het lid Van Baarle; Verzoekt de 
regering om met een herijkt plan van aanpak 
tegen woning-marktdiscriminatie te komen, 
waarin de nieuwe en de bestaande maatregelen 
in samenhang worden bezien en de strijd tegen 
woning-marktdiscriminatie wordt opgevoerd. Kamerstukken II 2021/22, 3595 VII, nr. 114
Afgedaan. De Tweede Kamer is op 29 juni 2022 per 
brief geïnformeerd (Kamerstukken II 2021/22, 
32847, nr. 922). De motie van het lid Peter de Groot; Verzoekt de 
regering te onderzoeken in hoeverre het WWS 
aanpassing behoeft om het geschikt te maken 
voor de middenhuur, en daarbij naast 
betaalbaarheid ook oog te houden voor 
investeerders en hen in de uitwerking te 
betrekken. Kamerstukken II 2021/22, 32847, nr. 941
Afgedaan. De Tweede Kamer is op 14 december 
2022 per brief geïnformeerd (Kamerstukken II 
2022/23, 27926, nr. 372).",Modern_Racism_Inequality,2,False
"1093. 2021/2022
de motie-Paul c.s. over onderzoeken 
van onorthodoxe maatregelen/
scenario's voor versnellingen van 
het proces
Kamerstukken II 
2021-2022, 31 0 
66,, nr. De stand van zaken van deze motie is opgenomen in paragraaf 2.4.1 van 
de 11e Voortgangsrapportage hersteloperatie toeslagen, Kamerstukken II 
2021/22, 31066, nr. 1093. 172
Tweede Kamer, vergaderjaar 2022–2023, 36 360 IX, nr. 1",Modern_Racism_Inequality,2,False
