filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.1.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.1.txt,,,0,stat slavernij,,0.1414213562373095,"[0.6189874890355685, 0.0, 0.0]","[False, False, False]","[False, False, False]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.100.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.100.txt,,,0,stat slavernij overgang nieuw term richt claim recht zichtbaarder ruimt daarnaast focus ander soort narratief gelegd woord culturel antropolog francio guadeloup plat trauma slachtofferschap slavernij culturel traumanarratief gebied gebruik strijd vrijheid gelijk system onderdruk central erkenn slavernijverled familieperspectief afgelop decennia belangenorganisaties activist roep plek mak dialog rondom slavernijverled strev gelijkwaard burgerschap person ervar zwart mens leidrad oproep manier transformativ justic belang hiervan beter begrijp belangrijk stil stan ervar nazat leeft families speelt priv gemaakt link sjablon zwart piet racism gemaakt quincy gario recht foto protest zwart piet zwart verdriet bijlmer amsterdam eind negent,Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.14667175952451383,"[0.17503027370369897, 0.1319960608568241, 0.08517121142930066]","[False, True, True]","[False, True, True]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.102.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.102.txt,,,0,stat slavernij elkar zat bestond social hierarchie ten eerst blank bovenlag ten twed creol ten derd chinez ten vierd hindostan javan vijfd laatst marron ded hierarchisch samenlev tend gediscrimineerd bened toe familie heerst vijftig kolonial mentaliteit waarin neerd laagopgeleid mens thuis verplicht nederland prat tal kolonial heerser goed educatie creool familie zovel mogelijk lijk blank bovenlag enkel red verdiep slavernij schaamd vooral eerst intern racism zogenoemd whitepass norm zag enig manier succesvol lev leid emigratie schaamt meegebracht tegenover degen blev ervar opgeleverd dubbelbloed betekent vak beid land herkomst aankomst gevoel helemal hor kinder eerst generatie migrant daarenteg vaker verbind wortel,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid,0.12374368670764581,"[0.1763549948496477, 0.08616346095893218, 0.0019159322082503017]","[True, True, False]","[True, True, False]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.102.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.102.txt,,,1,gan zoek eis zichtbar verled bijdrag terugdr kolonial amnesie ruimt gev verhal verzweg familiegeschiedenis heid tegenover voorouder trot verzet dominant trot vechtersmentaliteit voorouder dankbar heden kracht hal blijkt aandacht slavernijverled debat generationel geografisch afstand nodig aspect familiegeschiedeniss prat kader erkenningsdebat slavernijverled dominer simplistisch person ervar geciteerd lat zien verled heden elkar gekoppeld stem zwart wit slachtoffer dader minder tegenover meerder diaspora tegenover person ervar ingewikkelder net postkolonial gemeenschapp hybrid veelvorm verstrengeld land samenlev woord urwin vyent directeur ninsee beseff onvoldo slavernijverled doorwerkt hedendag samenlev wit zwart,Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.12070196981508372,"[0.013482095273808746, 0.04399284660571678, 0.06506689637405536]","[False, True, True]","[False, True, True]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.10.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.10.txt,,,0,buitengewon hooglerar cultur gemeenschap geschiedenis universiteit curaçao esther captain historicus senior werkzam konink institut volkenkund kitlv leid expertis laatkoloniaal indonesie revolutie postkoloniaal relatie eiland surinam matthias rossum historicus senior verbond international institut social geschiedenis iisg amsterdam gespecialiseerd geschiedenis slavernij azie verbind atlantisch slavernijverled urwin vyent directeur national nederland slavernijverled erfenis werk ninsee houdt bezig ontwikkel slavernijmuseum amsterdam,,0.0819288030372914,"[0.11504285050511055, 0.009937753980353473, 0.048276519746729536]","[False, False, False]","[False, False, False]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.104.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.104.txt,,,0,stat slavernij gevoel betrek paternalistisch optred overheidsinstanties terug zien stand frustratie reger sommig eiland surinam aanlop excuses rut diver surinam antilliaan organisaties weerstand eerder diver stadsdialog lang excuses rotterdam sted gevoerd war opvat hor zoveelst ker gemeenschap heerst gevoel gemeenschapp betrok debat stadsdialog voeld vel vooral symbolisch participatief proces uiterst selectief war telken dezelfd person stem kond lat hor vervolgen meestal meegewog besluitvorm slot terwijl activistisch kring gemeenschapp bred gesprek reparation gevoerd tiek debat sted beperkt aard gericht symbolisch aspect excuses feestdag komst national slavernijmuseum sted gat dacht middel representatie discriminatie racism institutionel niveau gan excuses nederlandsch bank eig verantwoord,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.1276884796138123,"[0.093135821175255, 0.13046787707806198, 0.2794387591192966]","[True, True, True]","[True, True, True]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.104.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.104.txt,,,1,verled vergezeld werd turel actiepunt heden veelbelov stap net kondig reger koninkrijk fond tweehonderd miljoen euro komt hop veranderd bewustzijn nieuw creeert gemeenschapp zien duidelijk verbeeld war eigen gat plat nauw debat geassocieerd herstelbetal ligt nadruk gezamen proces besef social relationel component wezen herstel zegg gangbar term herstelbetal gemeenschapp verbred idee rechtsherstel sociaal zelf hak elkar stan een redeneert vanuit schad,Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.161245154965971,"[0.010262928028275248, 0.01639576468876157, 0.04816638728165445]","[False, True, True]","[False, True, True]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.109.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.109.txt,,,0,actuel vraagstuk slavernij afschaff doorwerk patricia kaersenhout entangled one zer person serie acht werk ontsnapp onveil verwarr gevoelen ontstan zwart bent overweg wit samenlev ded twijfel eig identiteit plat war thuishoord ontsnapp denkbeeld wereld pas lost grenz toegestan vrijheid realiteit mogelijk via tal verbeeld bevrijd inner ziel gevang zit uiter licham bepaald ras geslacht hierarchie entangled one werk papier,Doorwerking & Raciale Ongelijkheid,0.07330166661378312,"[0.10913896197306712, 0.03315635178306375, 0.011473131676313943]","[False, True, False]","[False, True, False]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.105.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.105.txt,,,0,actuel vraagstuk ander vanuit rechtvaard een gat individuen groep ander gehel samenlev behoeft betreft participatie sen rechtsherstel beid nauw verwev toekomst aandacht krijg zodat breder debat herstel gevoerd dichter idee transformativ justic komt namelijk vorm radical participatie slachtofferschap adresseert transformeert zoektocht erkenn aandacht kom machtsvrag bepaalt erkenn herstel inhoudt erkenningskwesties diep verstrengeld machtskwesties grot risico bestaand machtshierarchieen bevest plat verander gevar politiek erkenn gelijktijd bewust onbewust raciaal discour hierarchisch relaties posities superioriteit inferioriteit gereproduceerd belangrijk degen bedoeld degen proces inhoud bepal excuses nodig war eigen gat koloniaal verled schaduwkant geschiedenis zien doorwerk onz leving erkenn naslep kolonial verled vel manier,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.18708286933869706,"[0.02151579649480492, 0.014818210658404295, 0.30197018124116903]","[True, True, True]","[True, True, True]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.105.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.105.txt,,,1,aanwez sommig zichtbar tastbar ander,,0.0,"[0.0, 0.0, 0.0]","[False, False, False]","[False, False, False]"
