filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin,confidence_level
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.113.txt,c3e0096d:00000,10,"— 113 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
enerzijds en de verplichte registratie van slaafgemaakten vanaf 1826 
anderzijds effectieve maatregelen om deze praktijk te bestrijden.1
In die Surinaamse plantage-economie, waar slaafgemaakten meer dan 
negentig procent van de bevolking uitmaakten, tonen de demografische 
cijfers niet alleen het gevolg van de slavernij voor de levens van mensen 
maar ook het falen van dat systeem na het stoppen van de handel; nooit 
zou het aantal geboortes de sterfte overstijgen. Vooral het leven op de 
­suikerplantages eiste zijn tol. Toen de invoer van nieuwe slaafgemaakten 
stopte, voelden de planters direct de gevolgen. De slavernij op de eilanden werd daarentegen niet gekenmerkt door een 
sterfteoverschot. Een gezonder klimaat en het ontbreken van een groot­
schalige plantage-economie zoals in Suriname zouden redenen daarvoor 
kunnen zijn. Daarom werd lange tijd aangenomen dat slavernij op 
de eilanden minder zwaar was. Recent archeologisch (bot)onderzoek en 
onderzoek naar het gebruik van orale tradities op de Caribische eilanden 
door onder andere archeoloog Felicia Fricke doen dat beeld kantelen. Beide tonen nieuwe perspectieven op de levensomstandigheden van slaaf­
gemaakten, hun dieet, fysieke gesteldheid, eventuele letsels als gevolg van 
straffen en daarmee ook op verzet en religie. De verschillen tussen de 
eilanden worden zichtbaar. Mogelijk biedt dit onderzoek in de toekomst 
meer informatie over de levensomstandigheden in de laatste fase van de 
slavernij, na de afschaffing van de handel.2 
De afschaffing van de (illegale) slavenhandel vormde de aanzet tot her­
vormingen door het koloniale bestuur.",slavernij afschaffingen doorwerkingen enerzijds verplichte registratie slaafgemaakten vanaf anderzijds effectieve maatregelen praktijk bestrijden surinaamse plantage economie waar slaafgemaakten negentig procent bevolking uitmaakten tonen demografische cijfers alleen gevolg slavernij levens mensen falen systeem stoppen handel nooit aantal geboortes sterfte overstijgen vooral leven suikerplantages eiste tol invoer nieuwe slaafgemaakten stopte voelden planters direct gevolgen slavernij eilanden daarentegen gekenmerkt sterfteoverschot gezonder klimaat ontbreken groot schalige plantage economie suriname zouden redenen daarvoor daarom lange tijd aangenomen slavernij eilanden zwaar recent archeologisch bot onderzoek onderzoek gebruik orale tradities caribische eilanden archeoloog felicia fricke beeld kantelen beide tonen nieuwe perspectieven levensomstandigheden slaaf gemaakten dieet fysieke gesteldheid eventuele letsels gevolg straffen daarmee verzet religie verschillen eilanden zichtbaar mogelijk biedt onderzoek toekomst informatie levensomstandigheden laatste fase slavernij afschaffing handel afschaffing illegale slavenhandel vormde aanzet vormingen koloniale bestuur,0.40713521495941307,0.5384413458252204,0.3450596599456528,0.5384413458252204,Historical Slavery,0.13130613086580734,high
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.115.txt,01e8aa30:00000,10,"— 115 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
die zij als pacht aan het gouvernement afstonden (zie hoofdstuk 12 van 
Jan Breman). Het koloniale juridische systeem maakte het mogelijk om tot dwang­
arbeid veroordeelde gevangenen in te zetten bij militaire expedities van 
het Koninklijk Nederlands-Indisch Leger (knil), al gebeurde dat aanvan­
kelijk formeel alleen op vrijwillige basis. Vanaf 1873 mochten dwangarbei­
ders die tot meer dan drie maanden dwangarbeid waren veroordeeld ook 
buiten de eigen regio worden ingezet. Deze dwangarbeiders werden deni­
grerend betiteld als ‘kettingberen’ omdat zij soms aan elkaar geketend 
werden. De sterfte onder de dwangarbeiders bij het knil was hoog. Precie­
ze cijfers zijn niet bekend, maar tijdens de Atjehoorlog (1873-1914) zouden 
zo’n 25 000 van hen zijn omgekomen. Verder werden ze ingezet bij de aan­
leg van wegens en havens, in de mijn- en de landbouw. In de twintigste 
eeuw nam de inzet van dwangarbeiders bij het knil af omdat er minder 
militaire expedities werden georganiseerd, niet omdat er een verbod op 
deze vorm van dwangarbeid kwam in Nederlands-Indië.4 Het cultuurstel­
sel en de inzet van dwangarbeiders bij het knil laten zien dat de opheffing 
van slavernij de continuering van dwangarbeid niet belemmerde. Schrijver en tekenaar W.E.H. Winkels 
dreef in 1863 de spot met de afschaffing 
van de slavernij.",slavernij afschaffingen doorwerkingen pacht gouvernement afstonden zie hoofdstuk jan breman koloniale juridische systeem maakte mogelijk dwang arbeid veroordeelde gevangenen zetten militaire expedities koninklijk nederlands indisch leger knil gebeurde aanvan kelijk formeel alleen vrijwillige basis vanaf mochten dwangarbei ders drie maanden dwangarbeid veroordeeld eigen regio ingezet dwangarbeiders werden deni grerend betiteld kettingberen soms elkaar geketend werden sterfte dwangarbeiders knil hoog precie cijfers bekend atjehoorlog zouden n hen omgekomen verder werden ingezet leg wegens havens landbouw twintigste eeuw nam inzet dwangarbeiders knil af militaire expedities werden georganiseerd verbod vorm dwangarbeid kwam nederlands indië cultuurstel sel inzet dwangarbeiders knil laten zien opheffing slavernij continuering dwangarbeid belemmerde schrijver tekenaar w e h winkels dreef spot afschaffing slavernij,0.4484103867157709,0.5116736487237938,0.38714021707940227,0.5116736487237938,Historical Slavery,0.06326326200802296,high
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.117.txt,5759ea11:00000,10,"— 117 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
geproduceerd. Een uitzondering was Bonaire, waar slaafgemaakten in 
de zoutpannen werkten. Vrije arbeid betekende nog geen gelijke kansen op de eilanden, waar 
kleur, klasse en religie al voor 1 juli 1863 de status van zowel de vrije als de 
onvrije eilandbewoners bepaalden. Er heerste bittere armoede als gevolg 
van schaarste aan werk en land. Vooral de nazaten van slaafgemaakten 
kampten daarmee. Gebrek aan beschikbare vruchtbare grond en werk 
maakte de vrijgemaakten soms afhankelijk van hun voormalige eigenaren. Op Curaçao, bijvoorbeeld, bleven ze om die reden op het land van hun voor­
malige eigenaren wonen. In ruil voor grond werkten zij soms nog voor de 
landeigenaar (het paga tera-systeem). Om aan de armoede op de eilanden te 
ontkomen, emigreerden vooral mannen in groten getale (zie hoofdstuk 15 
van Charles do Rego). Een keerpunt bracht de opkomst van de olie-industrie door de Konink­
lijke Nederlandsche Petroleum Maatschappij Shell, eerst op Curaçao en ver­
volgens op Aruba, in de jaren twintig.",slavernij afschaffingen doorwerkingen geproduceerd uitzondering bonaire waar slaafgemaakten zoutpannen werkten vrije arbeid betekende gelijke kansen eilanden waar kleur klasse religie juli status zowel vrije onvrije eilandbewoners bepaalden heerste bittere armoede gevolg schaarste werk land vooral nazaten slaafgemaakten kampten daarmee gebrek beschikbare vruchtbare grond werk maakte vrijgemaakten soms afhankelijk voormalige eigenaren curaçao bijvoorbeeld bleven reden land malige eigenaren wonen ruil grond werkten soms landeigenaar paga tera systeem armoede eilanden ontkomen emigreerden vooral mannen groten getale zie hoofdstuk charles rego keerpunt bracht opkomst olie industrie konink lijke nederlandsche petroleum maatschappij shell eerst curaçao ver volgens aruba twintig,0.4132415403886673,0.5223128712644118,0.3750649061766238,0.5223128712644118,Historical Slavery,0.10907133087574455,high
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.125.txt,b66b961c:00001,4,"Slavernij is dus 
onlosmakelijk verbonden met die oorlog. Het ontvoeren en vervoeren van Afrikanen om hen tot slaaf te maken, als­
mede de verschrikkingen die daarmee gepaard gingen, waren primair 
bedoeld om de slaafgemaakten onder dwang en zonder arbeidscontract 
goederen te laten produceren onder toezicht van de slaafmakers. Veel 
wetenschappers gebruikten de benaming ‘planters’ voor de slaafmakers, 
al blijkt uit alle bewijsmateriaal dat zij in werkelijkheid geen sprietje 
plantten. Het waren de slaafgemaakten die hakten, verbouwden en oogst­
ten, die balen droegen, kookten, serveerden, wasten en schoonmaakten, 
zodat de slaafmakers op de plantages, onbekommerd door deze onge­
schoolde tijdsbestedingen, zich konden wijden aan lezen, schrijven, 
­sporten en andere vormen van zelfontplooiing en recreatie.",slavernij onlosmakelijk verbonden oorlog ontvoeren vervoeren afrikanen hen slaaf maken mede verschrikkingen daarmee gepaard gingen primair bedoeld slaafgemaakten dwang arbeidscontract goederen laten produceren toezicht slaafmakers wetenschappers gebruikten benaming planters slaafmakers blijkt bewijsmateriaal werkelijkheid sprietje plantten slaafgemaakten hakten verbouwden oogst ten balen droegen kookten serveerden wasten schoonmaakten zodat slaafmakers plantages onbekommerd onge schoolde tijdsbestedingen konden wijden lezen schrijven sporten vormen zelfontplooiing recreatie,0.3636218023017757,0.5519751073101483,0.37198308498320326,0.5519751073101483,Historical Slavery,0.17999202232694506,high
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.126.txt,68b87ebb:00000,10,"— 126 —
— STAAT EN SLAVERNIJ —
De trans-Atlantische handel in slaafgemaakten creëerde ook banen 
voor Europeanen. Er werkten duizenden zeelieden en militairen op de 
schepen; tienduizenden mensen werkten in de havens en in aanpalende 
sectoren die met de slavernij verbonden waren; miljoenen mensen profi­
teerden van goederen als suiker, katoen en koffie die door de slaafgemaak­
te mannen, vrouwen en kinderen geproduceerd werden. De slaafgemaakten accepteerden hun toestand en status niet zonder 
verzet. Sommigen verzetten zich stilletjes, anderen openlijk en collectief. Om de arbeid van slaafgemaakten te coördineren en beheersen, grepen 
slaafmakers actief in verschillende aspecten van hun sociale leven in, van 
het productieproces tot reproductie en gezinsleven. Deze interventies en 
het verzet daartegen zijn nog steeds een wezenlijk onderdeel van de herin­
neringen van de afstammelingen van de slaafgemaakten. De koloniën boden onderdrukte Europeanen een ontsnappingsroute 
om aan de Inquisitie en andere vervolgingen te ontkomen. In brede zin 
kregen Europeanen door de koloniën meer vrijheid, mobiliteit en toegang 
tot land en bezit. Daar zat een keerzijde aan: landonteigening en slavernij 
in de koloniën leidden tot onvrijheid en lijfeigenschap voor veel Afrikanen 
en de meeste lokale Amerikaanse volkeren. Na vierhonderd jaar onderdrukking werd de slavernij afgeschaft, maar 
dat verhaal is minder eenduidig dan over het algemeen wordt gedacht.",staat slavernij trans atlantische handel slaafgemaakten creëerde banen europeanen werkten duizenden zeelieden militairen schepen tienduizenden mensen werkten havens aanpalende sectoren slavernij verbonden miljoenen mensen profi teerden goederen suiker katoen koffie slaafgemaak mannen vrouwen kinderen geproduceerd werden slaafgemaakten accepteerden toestand status verzet sommigen verzetten stilletjes anderen openlijk collectief arbeid slaafgemaakten coördineren beheersen grepen slaafmakers actief verschillende aspecten sociale leven productieproces reproductie gezinsleven interventies verzet daartegen steeds wezenlijk onderdeel herin neringen afstammelingen slaafgemaakten koloniën boden onderdrukte europeanen ontsnappingsroute inquisitie vervolgingen ontkomen brede zin kregen europeanen koloniën vrijheid mobiliteit toegang land bezit zat keerzijde landonteigening slavernij koloniën leidden onvrijheid lijfeigenschap afrikanen meeste lokale amerikaanse volkeren vierhonderd onderdrukking slavernij afgeschaft verhaal eenduidig algemeen gedacht,0.4094639513812308,0.5029182411318296,0.4350487391989578,0.5029182411318296,Historical Slavery,0.06786950193287178,high
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.15.txt,240b6a4c:00000,10,"— 15 —
— INLEIDING —
dwangarbeid). De grens ligt bij het einde van het koloniale verleden: in 
de hoofdstukken vinden we geen referenties aan moderne slavernij. De 
hier bedoelde slavernij kan worden gedefinieerd als een extreme vorm van 
individuele onvrijheid en gedwongen arbeid waarin zowel de persoon als 
de arbeid van de slaafgemaakte als eigendom wordt geclaimd. Systemen 
van slavernij bestaan in verschillende vormen al duizenden jaren op vele 
plekken in de wereld. Met de verwijzing naar het koloniale slavernij­
verleden worden de vormen van slavernij bedoeld die voortkwamen uit de 
Europese koloniale expansie van de vijftiende tot het einde van de negen­
tiende eeuw. Die leidde tot een ongekende schaalvergroting van slaven­
handel en slavernij, waarbij Afrikanen, Aziaten en anderen tot eigendom 
werden gemaakt en als goederen werden verhandeld in een door Europese 
koloniale overheden georganiseerd juridisch systeem. Ook in de koloniale 
gebieden die onder het bewind van (voorlopers van) de Nederlandse staat 
stonden werden op grote schaal mensen van hun vrijheid beroofd, tot slaaf 
gemaakt en tot arbeid gedwongen. Slavernij bestond naast, en in combina­
tie met, andere vormen van gedwongen arbeid, die ook door koloniale 
overheden werden ingezet. Kenmerkend voor koloniale slavernij was dat 
slaafgemaakte mensen eigendom werden van een ander mens, en konden 
worden gekocht en verkocht. Zij konden geen rechten uitoefenen en had­
den geen zeggenschap over lijf en leden.",dwangarbeid grens ligt einde koloniale verleden hoofdstukken vinden referenties moderne slavernij bedoelde slavernij gedefinieerd extreme vorm individuele onvrijheid gedwongen arbeid waarin zowel persoon arbeid slaafgemaakte eigendom geclaimd systemen slavernij bestaan verschillende vormen duizenden vele plekken wereld verwijzing koloniale slavernij verleden vormen slavernij bedoeld voortkwamen europese koloniale expansie vijftiende einde negen tiende eeuw leidde ongekende schaalvergroting slaven handel slavernij waarbij afrikanen aziaten anderen eigendom werden gemaakt goederen werden verhandeld europese koloniale overheden georganiseerd juridisch systeem koloniale gebieden bewind voorlopers nederlandse staat stonden werden grote schaal mensen vrijheid beroofd slaaf gemaakt arbeid gedwongen slavernij bestond combina tie vormen gedwongen arbeid koloniale overheden werden ingezet kenmerkend koloniale slavernij slaafgemaakte mensen eigendom werden ander mens konden gekocht verkocht konden rechten uitoefenen den zeggenschap lijf leden,0.4285303476513832,0.5046079470493084,0.4429281290080242,0.5046079470493084,Historical Slavery,0.06167981804128425,high
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.165.txt,aa3de4bf:00000,10,"— 165 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
­voorganger. De gelijktijdige strijd om het kapitaal van de voc zorgde er 
wel voor dat investeerders in eerste instantie veel minder toeschietelijk 
waren, maar in de loop van 1623 was het startkapitaal van 7,1 miljoen 
­gulden bijeen.5 Vanaf het begin had de wic echter nog veel directer 
­concurrentie van private ondernemers dan de voc. Verschillende goederen 
waren uitgezonderd van het monopolie en voor de organisatie van de 
eigen ­handelsvloten was de wic sterk afhankelijk van zelfstandige 
­onder­nemers. In de geschiedschrijving van de Nederlandse overzeese expansie is 
­traditioneel veruit de meeste aandacht besteed aan de twee grote handels­
compagnieën. Over hun financiële structuur, winsten en verliezen en de 
conflicten tussen compagnieën en aandeelhouders is dan ook veel bekend. Maar investeren in een handelscompagnie was zeker niet de enige manier 
om winst te maken uit koloniale expansie. In het Atlantisch gebied en 
in Azië opereerden de voc en wic als de paraplu voor allerlei private acti­
viteiten, legaal en illegaal. Daaronder vielen – ook in het door de voc 
beheerste gebied – investeringen in slavenhandel en door slaafgemaakten 
geproduceerde goederen door compagniesdienaren en vrije burgers ter 
plaatse. Recent onderzoek naar koloniale betrokkenheid richt zich daarom 
minder op de geldstromen die rechtstreeks via de Compagnieën liepen en 
meer op de private kapitaalstromen daarachter en -omheen.6 
 
◼ ◼◼  Het kapitaal voor de plantages
De voc en wic ontvingen van de Staten-Generaal monopolies op (een deel 
van) de handel en verregaande bevoegdheden bij het opzetten van een 
koloniaal bestuur. De compagnieën hadden geen monopolie op de pro­
ductie van koloniale landbouwgoederen.",slavernij afschaffingen doorwerkingen voorganger gelijktijdige strijd kapitaal voc zorgde investeerders eerste instantie toeschietelijk loop startkapitaal miljoen gulden bijeen vanaf begin wic echter directer concurrentie private ondernemers voc verschillende goederen uitgezonderd monopolie organisatie eigen handelsvloten wic sterk afhankelijk zelfstandige nemers geschiedschrijving nederlandse overzeese expansie traditioneel veruit meeste aandacht besteed twee grote handels compagnieën financiële structuur winsten verliezen conflicten compagnieën aandeelhouders bekend investeren handelscompagnie zeker enige manier winst maken koloniale expansie atlantisch gebied azië opereerden voc wic paraplu allerlei private acti viteiten legaal illegaal daaronder vielen voc beheerste gebied investeringen slavenhandel slaafgemaakten geproduceerde goederen compagniesdienaren vrije burgers ter plaatse recent onderzoek koloniale betrokkenheid richt daarom geldstromen rechtstreeks via compagnieën liepen private kapitaalstromen daarachter omheen kapitaal plantages voc wic ontvingen staten generaal monopolies deel handel verregaande bevoegdheden opzetten koloniaal bestuur compagnieën hadden monopolie pro ductie koloniale landbouwgoederen,0.40197109297754646,0.5169695067682373,0.4090493874234573,0.5169695067682373,Historical Slavery,0.10792011934477996,high
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.167.txt,8dafe96e:00000,10,"— 167 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
in een productiebedrijf in de Nederlandse Republiek.10 Rond de plantages 
ontstond een voor die tijd uniek geïntegreerd systeem van overzeese 
­productieve investeringen, grootschalige inzet van Afrikaanse slaafge­
maakten, een complex van zakelijke en financiële dienstverlening en 
­handels-, verwerkings- en consumptienetwerken tot diep in het Europese 
achterland. Deze grootschalige samenhang tussen (gedwongen) arbeids- 
en kapitaalvoorziening, productieve landbouw, handel en consumptie 
maakt de plantagesector voor velen een belangrijke voorloper van de 
hedendaagse kapitalistische wereldeconomie.11
 
Ook in voc-gebied in Azië waren plantages waarop slaafgemaakten 
gedwongen arbeid verrichtten voor de productie van exportgoederen. Het voc-monopolie op de intercontinentale handel wierp echter een 
grote drempel op voor directe private investeringen vanuit Europa in de 
Aziatische slavernij. Dat neemt niet weg dat handelaren en financiers in 
de Nederlandse Republiek verdienden aan de slavernij in Azië via hun 
investeringen in de voc, het doorverkopen van door slaafgemaakten 
geproduceerde goederen zoals foelie en nootmuskaat of door in Azië zelf 
vermogen op te bouwen. Naar de bijdrage van deze verschillende vormen 
van profiteren van Aziatische slavernij aan de kapitaalvorming in de 
Nederlandse Republiek moet nog systematisch onderzoek gedaan 
­worden. Drie hoofdbronnen kunnen worden aangewezen voor de miljoenen­
investeringen in het plantagestelsel in de Nederlandse Atlantische 
­koloniën. Ten eerste waren er kolonisten die zelf of met behulp van de 
eigen familienetwerken voldoende kapitaal bijeenbrachten om een plan­
tage te stichten en die vervolginvesteringen financierden uit de opbreng­
sten van de plantage. Voor grotere plantages kwam daar een tweede optie 
bij: geld lenen van kapitaalkrachtige kooplieden in de Nederlandse Repu­
bliek of elders. Een derde optie bood een nieuwe investeringsvorm die 
ontstond in de achttiende eeuw: de negotiatielening. Dat was een vorm 
van hypotheekverstrekking waarbij de plantage en slaafgemaakten als 
onderpand dienden.",slavernij afschaffingen doorwerkingen productiebedrijf nederlandse republiek rond plantages ontstond tijd uniek geïntegreerd systeem overzeese productieve investeringen grootschalige inzet afrikaanse slaafge maakten complex zakelijke financiële dienstverlening handels verwerkings consumptienetwerken diep europese achterland grootschalige samenhang gedwongen arbeids kapitaalvoorziening productieve landbouw handel consumptie maakt plantagesector velen belangrijke voorloper hedendaagse kapitalistische wereldeconomie voc gebied azië plantages waarop slaafgemaakten gedwongen arbeid verrichtten productie exportgoederen voc monopolie intercontinentale handel wierp echter grote drempel directe private investeringen vanuit europa aziatische slavernij neemt weg handelaren financiers nederlandse republiek verdienden slavernij azië via investeringen voc doorverkopen slaafgemaakten geproduceerde goederen foelie nootmuskaat azië vermogen bouwen bijdrage verschillende vormen profiteren aziatische slavernij kapitaalvorming nederlandse republiek systematisch onderzoek gedaan drie hoofdbronnen aangewezen miljoenen investeringen plantagestelsel nederlandse atlantische koloniën ten eerste kolonisten behulp eigen familienetwerken voldoende kapitaal bijeenbrachten plan tage stichten vervolginvesteringen financierden opbreng sten plantage grotere plantages kwam tweede optie geld lenen kapitaalkrachtige kooplieden nederlandse repu bliek elders derde optie bood nieuwe investeringsvorm ontstond achttiende eeuw negotiatielening vorm hypotheekverstrekking waarbij plantage slaafgemaakten onderpand dienden,0.4474978607828649,0.5807006644031008,0.3853960662226119,0.5807006644031008,Historical Slavery,0.13320280362023584,high
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.175.txt,dec9fec3:00000,10,"— 175 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
van onvrije en vrije arbeid af. Hoe zou het zijn, zo opperde hij, als de 
Zeeuwse boer gedwongen zou worden zijn producten tegen de helft, een 
vierde of een tiende deel van de werkelijke waarde te leveren? Zeker, traag­
heid en tegenzin bevingen de Javaan zodra hij in opdracht van anderen en 
onder streng toezicht moest werken, maar zou dat bij de Zeeuw onder een 
zelfde systeem niet ook gebeuren? Bij vaststelling van de prijs voor arbeid 
op een te laag peil zou voortgaande dwang nodig blijven. Muntinghe 
sprak daarom opnieuw de stelling tegen dat de Javaan voor elk ander 
­stelsel dan onvrije arbeid de deugden miste en waarschuwde met klem 
voor de hoge kosten van dwang en bewaking voor de verplichte tewerk­
stelling. Ook dit keer was zijn pleitnota voor vrije arbeid tevergeefs, want 
onder het nieuwe Nederlandse koloniale bewind zou het dwangstelsel 
alleen maar worden uitgebreid. Hij gaf echter niet op. In zijn nieuwe nota uit 1817 ging hij ook in op 
de sociale organisatie aan de onderkant van de boerensamenleving. Hij 
beschreef daarbij dorpsgemeenschappen als een homogeen geheel met 
eigenschappen als zelfbestuur en zelfvoorziening, beslotenheid en 
­cohesie. Een dorpsraad koos uit zijn midden bij toerbeurten een dorps­
hoofd om de gemeenschap extern te vertegenwoordigen en in eigen kring 
de gezamenlijke belangen naar behoren te regelen.",slavernij afschaffingen doorwerkingen onvrije vrije arbeid af opperde zeeuwse boer gedwongen producten helft vierde tiende deel werkelijke waarde leveren zeker traag heid tegenzin bevingen javaan zodra opdracht anderen streng toezicht moest werken zeeuw zelfde systeem gebeuren vaststelling prijs arbeid laag peil voortgaande dwang nodig blijven muntinghe sprak daarom opnieuw stelling javaan elk ander stelsel onvrije arbeid deugden miste waarschuwde klem hoge kosten dwang bewaking verplichte tewerk stelling keer pleitnota vrije arbeid tevergeefs nieuwe nederlandse koloniale bewind dwangstelsel alleen uitgebreid gaf echter nieuwe nota ging sociale organisatie onderkant boerensamenleving beschreef daarbij dorpsgemeenschappen homogeen geheel eigenschappen zelfbestuur zelfvoorziening beslotenheid cohesie dorpsraad koos midden toerbeurten dorps hoofd gemeenschap extern vertegenwoordigen eigen kring gezamenlijke belangen behoren regelen,0.3898063619634908,0.5162013931060151,0.37788436242698226,0.5162013931060151,Historical Slavery,0.12639503114252432,high
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.215.txt,0bacc47b:00000,7,"— 215 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
Er zijn ook andersoortige objecten die handvatten bieden om ons in te 
leven in de ervaringen van slaafgemaakten in Nederland. Tot voor kort 
werden halsbanden in Nederlandse museale collecties steevast geclassifi­
ceerd als hondenbanden, zie p. 217, terwijl de halsband veelvuldig terug te 
vinden is als geschilderd motief en in verschillende Europese ­landen ook 
als object. Archiefonderzoek bewijst dat banden als gebruiksvoorwerp zijn 
vervaardigd om koloniale bedienden vast te kunnen ketenen. Zo plaatste 
in 1696 een lezer een oproep in de Amsterdamsche Courant voor een verloren 
gouden horloge met daaraan: ‘een silvere sleutel, ­dienende tot sluyting 
van een halsbant van een Neger’.11 Het zou interessant zijn om te onder­
zoeken hoe het gebruik van deze gruwelijke banden zich verhoudt tot 
de  okale wet omtrent het bezit van slaafgemaakten in dat specifieke land, 
en de economische en politieke belangen van de personen die die banden 
lieten maken. Was een dergelijke band in ­Nederland praktisch of vooral 
Inspectie van een regiment cavalerie door Cornelis Troost in 1742. Op de voorgrond staat een zwarte trommelaar.",slavernij afschaffingen doorwerkingen andersoortige objecten handvatten bieden leven ervaringen slaafgemaakten nederland kort werden halsbanden nederlandse museale collecties steevast geclassifi ceerd hondenbanden zie p terwijl halsband veelvuldig terug vinden geschilderd motief verschillende europese landen object archiefonderzoek bewijst banden gebruiksvoorwerp vervaardigd koloniale bedienden vast ketenen plaatste lezer oproep amsterdamsche courant verloren gouden horloge daaraan silvere sleutel dienende sluyting halsbant neger interessant zoeken gebruik gruwelijke banden verhoudt okale wet omtrent bezit slaafgemaakten specifieke land economische politieke belangen personen banden lieten maken dergelijke band nederland praktisch vooral inspectie regiment cavalerie cornelis troost voorgrond staat zwarte trommelaar,0.3487729786721046,0.5251450113252819,0.37015351233394805,0.5251450113252819,Historical Slavery,0.15499149899133385,high
